simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5010658;0,4986992;0,5032311;0,5022075;0,5034081;0,5031903;0,5046291;0,5024759;0,5028546;0,5;34;1,434241;0,1176471;0,02941176;0,02941176;0,02941176;0,02941176
500,0397;0,5046361;0,4917086;0,5019401;0,4980451;0,5048495;0,5022913;0,5081964;0,5048994;0,4971388;0,5;40;1,166866;0,175;0,025;0;0,1;0,05
1000,015;0,5161255;0,4829155;0,5045118;0,483438;0,5108575;0,5070303;0,5030718;0,4983198;0,4949753;0,5;22;2,608162;0,4545455;0,1363636;0;0,3181818;0
1500,013;0,4961956;0,4828539;0,5309842;0,4727945;0,5111391;0,4713143;0,4664465;0,4939583;0,5242505;0,5;21;2,557379;1,095238;0;0;1;0,0952381
2000,052;0,4961649;0,4746315;0,5371494;0,4745902;0,5012581;0,4664251;0,4682356;0,4967209;0,520898;0,5;39;1,312135;1,076923;0;0,07692308;0,974359;0,02564103
2500,051;0,5078728;0,4559828;0,5409738;0,4663114;0,5066153;0,4748729;0,4626956;0,5009941;0,5202592;0,5;42;1,277348;1,47619;0;0,4761905;1;0
3000,054;0,5117806;0,4274937;0,5484838;0,440785;0,519496;0,4754593;0,4490963;0,5153108;0,5010592;0,5;47;1,289173;2,042553;0,04255319;0,9361702;1,021277;0,04255319
3500,047;0,5185919;0,4163871;0,5504093;0,4319492;0,5245171;0,4716721;0,4482302;0,5072951;0,4944806;0,5;43;1,345395;2,116279;0,06976745;0,9069768;1;0,1395349
4000,056;0,5279902;0,407876;0,5620016;0,4341441;0,5171953;0,4846594;0,4474938;0,4907447;0,5005907;0,5;46;1,235791;2,304348;0,1304348;0,8913044;1;0,2826087
4500,076;0,53225;0,3987077;0,5729893;0,4373815;0,5221695;0,4880771;0,4427252;0,4916382;0,5013802;0,5;41;1,402737;2,634146;0,2682927;0,902439;1,195122;0,2682927
