simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4888447;0,4935963;0,5009865;0,4938672;0,4978795;0,5067146;0,4988695;0,5011225;0,5101945;0,5;43;36,853204914390986;0,4651163;0,2093023;0,1627907;0,06976745;0,02325581
500,0116;0,5053537;0,4131992;0,5196684;0,4947279;0,5143446;0,4768915;0,455432;0,5148894;0,5082622;0,5;35;52,466857963252735;1,457143;0,2285714;0,7142857;0,4857143;0,02857143
1000,023;0,5687711;0,3944996;0,5701678;0,4704959;0,5155311;0,50491;0,3745113;0,5290872;0,487828;0,5;35;56,20199669267171;2,314286;0,2571429;0,8285714;0,9428571;0,2857143
1500,002;0,601471;0,3824042;0,5619063;0,4222614;0,56602;0,4774738;0,3513809;0,5182397;0,4502976;0,5;38;57,09797906646157;2,552632;0,2105263;0,8421053;1,052632;0,4473684
2000,006;0,6433606;0,3844856;0,5752242;0,3807077;0,6024593;0,4710737;0,3707916;0,4845894;0,4384952;0,5;36;61,91691491485533;2,833333;0,3333333;0,7777778;1,0;0,7222222
2500,014;0,6524063;0,3824549;0,5704128;0,3366961;0,6155975;0,4592666;0,340547;0,4732798;0,4018858;0,5;34;63,66968662596632;2,823529;0,5294118;0,7352941;0,9705882;0,5882353
3000,009;0,6433008;0,3886744;0,6000307;0,3543604;0,6123761;0,4575781;0,3272291;0,4845628;0,3632299;0,5;36;57,43169425351434;2,833333;0,8888889;0,3055556;1,0;0,6388889
3500,002;0,6530617;0,3765704;0,6117483;0,3538473;0,6474395;0,4632358;0,3017758;0,4649772;0,339791;0,5;31;56,10914332589544;3,032258;0,9677419;0,2580645;1,129032;0,6774194
4000,005;0,6764986;0,3969646;0,6136618;0,3333198;0,6285198;0,464655;0,3026821;0,4741207;0,3563468;0,5;33;56,558825236583104;2,969697;0,8484849;0,3939394;1,181818;0,5454546
4500,005;0,6913084;0,3880861;0,6152759;0,3329898;0,6098124;0,4489421;0,2919193;0,4757161;0,3562487;0,5;35;62,13658367295017;2,628572;0,6;0,4857143;1,114286;0,4285714
