simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4980586;0,5063409;0,4952196;0,5253104;0,4742702;0,5111803;0,5093931;0,4849837;0,5009571;0,5;32;1,309359;0,09375;0,03125;0,0625;0;0
500,0032;0,6565424;0,344911;0,5646074;0,5952764;0,3641903;0,5914677;0,4368818;0,3994511;0,5940858;0,5;17;2,312457;0,05882353;0;0;0;0,05882353
1000,005;0,7824852;0,4198753;0,6389118;0,5002205;0,3140176;0,6621445;0,4684081;0,2897813;0,6489463;0,5;12;3,759815;0,08333334;0;0,08333334;0;0
1500;0,8466547;0,4301501;0,6472425;0,4389469;0,1911751;0,5990065;0,6001643;0,2089236;0,584775;0,5;15;2,836373;0;0;0;0;0
2000,001;0,8549306;0,4184598;0,7449301;0,4461332;0,1693465;0,5035262;0,5869251;0,1699403;0,6667101;0,5;12;3,248454;0;0;0;0;0
2500,002;0,9140003;0,4597558;0,7290006;0,2879976;0,0915952;0,3882498;0,5879721;0,03280751;0,7647707;0,5;11;3,115714;0;0;0;0;0
3000;0,8839802;0,4139112;0,7158765;0,2473209;0,0632449;0,3711327;0,5635675;0,03325685;0,727064;0,5;13;2,727152;0;0;0;0;0
3500;0,9077896;0,420411;0,6568462;0,2423418;0,0990475;0,4584176;0,4097517;0,03825551;0,4637263;0,5;14;2,748049;0;0;0;0;0
4000,007;0,9575319;0,4035155;0,7053635;0,09079059;0,08698922;0,4161191;0,5998901;0,01925688;0,6380813;0,5;13;2,835224;0;0;0;0;0
4500,004;0,9051363;0,4100134;0,7199846;0,1475475;0,09810526;0,4952149;0,5810368;0,07722908;0,6624691;0,5;13;2,85888;0;0;0;0;0
