simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5059418;0,515819;0,5123729;0,4989381;0,4995402;0,4949942;0,4998308;0,4987274;0,5079377;0,5;15;2,250634;0,2666667;0,1333333;0,1333333;0;0
500,0099;0,5125784;0,4522716;0,5254219;0,5032025;0,5254076;0,5090763;0,5140208;0,4852585;0,4879278;0,5;86;0,4226827;0,2325581;0,1395349;0,08139535;0;0,01162791
1000,034;0,5792038;0,3669302;0,5594488;0,5392755;0,5258167;0,5105285;0,5362552;0,4661607;0,4484134;0,5;88;0,3442795;0,1931818;0,03409091;0,05681818;0,05681818;0,04545455
1500,015;0,6502222;0,3622048;0,5491297;0,5295759;0,5075109;0,5586201;0,5212852;0,439953;0,4277333;0,5;91;0,3301051;0,4175824;0,1098901;0,05494506;0,2197802;0,03296703
2000,007;0,6446072;0,3568489;0,5529347;0,5724232;0,5171158;0,5398086;0,523055;0,4169768;0,4214126;0,5;71;0,5263349;1,366197;0,1549296;0,2394366;0,8169014;0,1549296
2500,019;0,6469735;0,35435;0,5654254;0,6089419;0,5471218;0,5682009;0,5308745;0,3942269;0,4070131;0,5;85;0,5570681;1,705882;0,2470588;0,3647059;0,9882353;0,1058824
3000,018;0,6969751;0,3715598;0,6069224;0,617856;0,5971761;0,5757616;0,5439627;0,3974839;0,3914642;0,5;78;1,044053;2,115385;0,4102564;0,6153846;0,9871795;0,1025641
3500,001;0,774232;0,3648316;0,6157917;0,6507046;0,6921506;0,50049;0,562732;0,385379;0,3759261;0,5;79;0,6593269;2,405063;0,6075949;0,7848101;1;0,01265823
4000;0,8138142;0,3603092;0,6431199;0,6363081;0,7656793;0,4470139;0,5809493;0,3699914;0,3815316;0,5;66;0,7954969;2,787879;0,7272727;1,045455;0,9848485;0,03030303
4500,008;0,8219965;0,3716818;0,6772445;0,6331027;0,7565558;0,4643244;0,5806389;0,3874122;0,3638934;0,5;72;0,9099617;2,638889;0,6388889;1;0,9861111;0,01388889
