simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,50301;0,4993663;0,4983897;0,4987653;0,5008568;0,5002608;0,5002611;0,5005419;0,4989399;0,5;25;1,789429;0,04;0;0;0,04;0
500,0276;0,5048952;0,494623;0,5029778;0,5022024;0,5023364;0,5010679;0,4986429;0,4982585;0,4977503;0,5;31;1,401216;0,03225806;0;0;0,03225806;0
1000,054;0,5115212;0,4859557;0,5047676;0,5019342;0,496537;0,5049691;0,4896979;0,5022;0,4997293;0,5;31;1,371811;0;0;0;0;0
1500,004;0,5130595;0,4787782;0,5090638;0,5065589;0,4977984;0,5009267;0,4836965;0,5026347;0,5027619;0,5;32;1,342278;0;0;0;0;0
2000,061;0,5139511;0,4756995;0,5187688;0,5084383;0,4995762;0,5010818;0,4808157;0,4974875;0,5023232;0,5;36;1,177736;0,02777778;0,02777778;0;0;0
2500,009;0,5171601;0,4610452;0,5213326;0,4992115;0,4894268;0,4903303;0,4874559;0,4776904;0,4994323;0,5;38;1,11124;0,1052632;0;0,05263158;0,05263158;0
3000;0,528999;0,4528531;0,5331792;0,491922;0,4873621;0,4766863;0,5137415;0,4708477;0,4943139;0,5;32;1,773292;0,75;0;0;0,75;0
3500,025;0,5255564;0,4344228;0,5328284;0,4951418;0,4801636;0,4721263;0,5279767;0,4671873;0,4929126;0,5;36;1,568237;0,9444444;0;0;0,9444444;0
4000,054;0,5152735;0,4259205;0,5418347;0,5018715;0,4783312;0,467703;0,530866;0,4717258;0,4953085;0,5;39;1,443689;1,102564;0,05128205;0,05128205;1;0
4500,076;0,5223751;0,4222067;0,5437719;0,5061305;0,4776504;0,470611;0,5246714;0,4763936;0,5068216;0,5;38;1,496262;1,394737;0,2105263;0,2105263;0,9736842;0
