simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4982044;0,5022809;0,4994354;0,4974804;0,5030018;0,5005739;0,502375;0,4984412;0,4996588;0,5;11;2,865808;0;0;0;0;0
500,0729;0,4999168;0,4990651;0,4978774;0,4958218;0,5027844;0,4998943;0,5042763;0,5039264;0,4985881;0,5;68;0,4359009;0,1176471;0,05882353;0,02941176;0,02941176;0
1000,027;0,507304;0,4934916;0,4967371;0,4956774;0,507338;0,4923891;0,5006247;0,5044858;0,4919914;0,5;54;0,5435265;0,4074074;0,07407407;0,1111111;0,2037037;0,01851852
1500,054;0,5098326;0,487258;0,501513;0,498025;0,5107765;0,4960186;0,5048279;0,5028942;0,4848495;0,5;58;0,6985246;0,7931035;0,1551724;0,2068966;0,4137931;0,01724138
2000,008;0,509787;0,4828866;0,5029129;0,5059835;0,5080041;0,4951585;0,498922;0,5028326;0,4873962;0,5;40;0,9401802;1,275;0,275;0,2;0,8;0
2500,054;0,5073087;0,4785232;0,5093329;0,5013536;0,5049626;0,5081589;0,4871626;0,5060126;0,485064;0,5;49;0,7650111;1,591837;0,5510204;0,04081633;1;0
3000,027;0,5054988;0,4732406;0,5162619;0,507572;0,5043043;0,5102982;0,4817813;0,5102532;0,4955798;0,5;52;0,8469424;1,673077;0,6538461;0;1;0,01923077
3500,052;0,5104576;0,4719087;0,5240425;0,5155661;0,4998812;0,4952237;0,4680133;0,5255381;0,4950505;0,5;43;0,9125295;1,813954;0,8139535;0;1;0
4000,072;0,5168664;0,4673375;0,5302172;0,5180043;0,502324;0,4860981;0,466616;0,5271975;0,4926895;0,5;54;0,8056685;1,87037;0,8518519;0,01851852;1;0
4500,037;0,5192446;0,4646568;0,5389836;0,5100765;0,5032615;0,4889204;0,4608599;0,5239908;0,4946758;0,5;46;0,9584849;1,913043;0,9130435;0;1;0
