simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4960455;0,4993172;0,5003421;0,4988429;0,4997301;0,4925071;0,4992575;0,5096959;0,4935578;0,5;30;2,108802;0,1;0,06666667;0;0;0,03333334
500,0172;0,5168626;0,4728102;0,5084417;0,5079845;0,4964148;0,4842244;0,502365;0,517478;0,5124495;0,5;76;0,7778382;0,1184211;0,02631579;0,01315789;0;0,07894737
1000,012;0,5532017;0,4022039;0,5332744;0,5182228;0,5185466;0,4907826;0,4925991;0,5361089;0,5216352;0,5;63;1,064091;0,5396826;0,0952381;0,03174603;0,04761905;0,3650794
1500,018;0,5832176;0,394731;0,5607372;0,5118056;0,5567953;0,5214952;0,4763209;0,5257989;0,5148986;0,5;59;0,9642943;1,220339;0,4915254;0,06779661;0,3389831;0,3220339
2000,014;0,5953658;0,4120792;0,5653183;0,4997247;0,5866855;0,5585562;0,4888658;0,4957086;0,4791968;0,5;64;1,059952;2,015625;0,90625;0,046875;0,828125;0,234375
2500,024;0,6057516;0,4013131;0,5647334;0,4684308;0,5773861;0,5778424;0,5007861;0,4522009;0,4459168;0,5;56;1,090508;2,160714;0,9642857;0,07142857;1;0,125
3000,057;0,6094264;0,3731783;0,5752141;0,4312792;0,5653703;0,5842313;0,4885091;0,4270556;0,404861;0,5;55;1,14855;2,109091;0,7454545;0,2727273;1;0,09090909
3500,078;0,6532605;0,3874156;0,5846326;0,4366637;0,5992922;0,5754557;0,5083827;0,4401513;0,3751752;0,5;59;1,042205;2,389831;0,7457627;0,5932204;0,9830508;0,06779661
4000,056;0,7474819;0,3968713;0,6059597;0,4546956;0,6827601;0,6053795;0,5188007;0,4484503;0,3579101;0,5;62;1,108125;2,83871;0,9193549;0,9032258;1;0,01612903
4500,067;0,7423462;0,3962771;0,6233594;0,4665548;0,6913412;0,6278415;0,5192536;0,4211378;0,3663256;0,5;67;0,9688522;2,865672;0,9104478;0,9552239;1;0
