simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5321206;0,5316536;0,4893518;0,5169591;0,4996578;0,520113;0,4642305;0,4995872;0,4915927;0,5;31;3,052078;0,03225806;0,03225806;0;0;0
500,0053;0,6780361;0,4854595;0,6239725;0,502871;0,5098492;0,5784089;0,4637471;0,4125767;0,4411996;0,5;14;6,609702;0;0;0;0;0
1000,006;0,8028451;0,5006373;0,6495913;0,6449177;0,4986556;0,8267342;0,4492467;0,6926324;0,2960074;0,5;13;8,395066;0;0;0;0;0
1500,004;0,8039872;0,4354189;0,6254724;0,7515545;0,4201567;0,9070467;0,4210987;0,6713846;0,2338651;0,5;12;9,028808;0;0;0;0;0
2000,005;0,8858926;0,5007154;0,7533687;0,7785002;0,1410895;0,8727815;0,1455521;0,6776433;0,2340264;0,5;8;13,52369;0;0;0;0;0
2500,001;0,8643844;0,4600935;0,7439761;0,7229379;0,1403765;0,8620209;0,07790136;0,7311985;0,2778928;0,5;11;10,52873;0;0;0;0;0
3000,005;0,7912454;0,4238736;0,7079225;0,7022105;0,1034044;0,777699;0,06505726;0,679811;0,2517278;0,5;12;8,729201;0;0;0;0;0
3500,004;0,8202208;0,447728;0,722885;0,7951131;0,09151573;0,7119934;0,03953032;0,5735672;0,2837906;0,5;12;6,998169;0;0;0;0;0
4000,006;0,8054392;0,4531403;0,8058566;0,8824512;0,09240186;0,6103744;0,1351915;0,5057889;0,2296909;0,5;11;7,336653;0;0;0;0;0
4500,006;0,862951;0,4545792;0,8980134;0,981958;0,1066913;0,691995;0,2050014;0,2441884;0,1968936;0,5;9;8,456164;0;0;0;0;0
