simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,498309;0,5080379;0,501823;0,4980354;0,4923219;0,5015455;0,4910873;0,5004156;0,4998938;0,5;38;0,6544816;0;0;0;0;0
500,0137;0,5633196;0,3835852;0,5149686;0,5277289;0,425485;0,4914461;0,5185186;0,5320413;0,5163437;0,5;61;0,3885134;0;0;0;0;0
1000,003;0,6434749;0,3546208;0,5102425;0,5208173;0,3889203;0,4785945;0,5433069;0,5436376;0,5181944;0,5;64;0,3758056;0,078125;0;0,078125;0;0
1500,008;0,7025358;0,3647968;0,5207515;0,5109255;0,4017811;0,4547098;0,5694171;0,5088848;0,4960856;0,5;58;0,4088033;0,2413793;0;0,2413793;0;0
2000,018;0,7620797;0,3722867;0,5557147;0,5523639;0,3381253;0,4515541;0,6354477;0,551088;0,4790463;0,5;59;0,4001395;0,3050847;0,05084746;0,2542373;0;0
2500;0,7854998;0,3828205;0,5553092;0,6099671;0,2757139;0,4895575;0,6792521;0,6103973;0,4663168;0,5;52;0,4669638;0,3653846;0,01923077;0,3461539;0;0
3000,012;0,8093714;0,3737972;0,5536888;0,6224948;0,2443868;0,4752834;0,6610427;0,6467277;0,4826969;0,5;49;0,6653425;0,5102041;0,06122449;0,4081633;0,04081633;0
3500,008;0,8278741;0,3750401;0,5671984;0,5746846;0,2099098;0,5029501;0,7371482;0,706863;0,37413;0,5;49;0,6879962;0,4489796;0;0,3061225;0,1428571;0
4000,019;0,7255244;0,3641605;0,5452213;0,5270377;0,1880611;0,4647808;0,8159962;0,6471064;0,2399661;0,5;63;0,5226319;0,984127;0;0,04761905;0,9365079;0
4500,021;0,7161565;0,3891675;0,5283907;0,4924597;0,1906463;0,4725842;0,8269469;0,6683335;0,1991888;0,5;68;0,4911219;1,014706;0,01470588;0;1;0
