simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4949448;0,499489;0,499108;0,4992169;0,5087302;0,4962866;0,4927472;0,4978811;0,5009992;0,5;15;3,170298;0,06666667;0;0,06666667;0;0
500,0064;0,4885471;0,4824107;0,5099951;0,5039906;0,5146809;0,4938725;0,4885237;0,5049724;0,4983366;0,5;44;1,057561;0,2045455;0;0,1136364;0,09090909;0
1000,011;0,4918706;0,4494534;0,5223424;0,4772221;0,5616889;0,5129216;0,484157;0,4955271;0,5003611;0,5;45;0,9790792;0,3333333;0;0,04444445;0,2888889;0
1500,015;0,5144253;0,3935928;0,5494401;0,4310614;0,6019573;0,5013186;0,5241965;0,5447315;0,5130795;0,5;40;1,256954;0,375;0;0;0,375;0
2000,004;0,5314277;0,3644986;0,5583479;0,403751;0,6133947;0,5108942;0,5356788;0,550437;0,5173069;0,5;45;1,103004;0,4222222;0,04444445;0;0,3777778;0
2500,007;0,438241;0,3617412;0,5626856;0,3744476;0,5856468;0,5183796;0,4938969;0,4831508;0,5399733;0,5;47;1,333569;1,021277;0;0;1,021277;0
3000,015;0,4530612;0,340401;0,5586828;0,3660336;0,5845311;0,5267594;0,4959973;0,4832686;0,5588167;0,5;57;0,7796035;1,035088;0,01754386;0;1,017544;0
3500;0,4656744;0,3456731;0,579899;0,3594693;0,5867676;0,5391104;0,5180902;0,4755254;0,5481731;0,5;41;1,121921;1,073171;0;0;1,073171;0
4000,001;0,4753133;0,3574781;0,5931859;0,3468461;0,5973408;0,5555269;0,5288814;0,4711058;0,5300176;0,5;49;1,25528;1,387755;0,1020408;0,04081633;1,244898;0
4500,014;0,4790656;0,3561607;0,6039086;0,3501587;0,6079104;0,5776681;0,5462387;0,4728155;0,5340652;0,5;52;1,401139;1,538462;0,1730769;0,05769231;1,307692;0
