simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5039666;0,4796185;0,4822793;0,4922411;0,4748211;0,5021466;0,4912823;0,5126469;0,5185053;0,5;47;25,06707727770615;0;0;0;0;0
500,0263;0,5468028;0,390603;0,5608333;0,5133794;0,5104569;0,5037958;0,3601564;0,5692163;0,4222786;0,5;3;26,64263244822764;0;0;0;0;0
1000,016;0,4519607;0,3681991;0,6774666;0,7599895;0,266074;0,4342371;0,5405061;0,6807072;0,7170873;0,5;2;33,114294357071614;0;0;0;0;0
1500,002;0,4425285;0,5537959;0,6912994;0,9134732;0,3546757;0,4545815;0,6175415;0,5221971;0,9446758;0,5;4;37,81460760686488;0;0;0;0;0
2000,04;0,4500707;0,4267577;0,6554916;0,7730843;0,2594225;0,3468352;0,7177017;0,5910879;0,9644019;0,5;3;38,1278371004382;0;0;0;0;0
2500,031;0,4838883;0,4218529;0,6178119;0,8962822;0,2527937;0,3996039;0,6495011;0,5359011;0,9239962;0,5;3;33,57187195308235;0;0;0;0;0
3000,028;0,4768391;0,4248013;0,6042218;0,8211533;0,2513341;0,4027127;0,6680801;0,5534434;0,9635391;0,5;3;34,068030521336084;0;0;0;0;0
3500,0;0,4848978;0,5020381;0,5459464;0,7573538;0,3725184;0,4418275;0,8079568;0,4792801;0,8849009;0,5;2;35,95655037818084;0;0;0;0;0
4000,032;0,4848978;0,5020381;0,5459464;0,7573538;0,3725184;0,4418275;0,8079568;0,4792801;0,8849009;0,5;2;35,85222491097252;0;0;0;0;0
4500,032;0,4848978;0,5020381;0,5459464;0,7573538;0,3725184;0,4418275;0,8079568;0,4792801;0,8849009;0,5;2;30,526714157953137;0;0;0;0;0
