simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4725266;0,5172807;0,5145561;0,500168;0,5246061;0,4610811;0,480391;0,4939097;0,5187706;0,5;14;2,187252;0;0;0;0;0
500,0042;0,5641951;0,3873299;0,4958944;0,5138307;0,5645189;0,4722383;0,4242735;0,5042068;0,5467486;0,5;11;2,480227;0;0;0;0;0
1000,003;0,5997974;0,4152721;0,5234696;0,4991217;0,5367609;0,5234874;0,414883;0,5053078;0,5926629;0,5;10;3,071572;0;0;0;0;0
1500,005;0,6774769;0,4259277;0,4673669;0,4802601;0,4514645;0,5051711;0,3266321;0,4822952;0,5010545;0,5;8;3,297363;0;0;0;0;0
2000,004;0,7525805;0,4441594;0,534042;0,5157813;0,2588505;0,5048882;0,4668475;0,5418305;0,4571674;0,5;10;3,357846;0;0;0;0;0
2500,002;0,6580679;0,4299384;0,5213401;0,4215561;0,2603633;0,4853179;0,4569085;0,4622541;0,3705876;0,5;8;3,423878;0;0;0;0;0
3000,002;0,5256144;0,4489999;0,5137371;0,428476;0,2326773;0,5470251;0,4421764;0,4336119;0,3697592;0,5;14;1,99232;0;0;0;0;0
3500,004;0,6417761;0,4307673;0,5475284;0,4339862;0,3402869;0,5608174;0,3657513;0,3480812;0,3903331;0,5;10;3,037388;0;0;0;0;0
4000;0,7443344;0,4610253;0,5988683;0,4823765;0,3258654;0,6049547;0,3093768;0,4318477;0,2940212;0,5;7;4,192014;0;0;0;0;0
4500;0,6971877;0,4297698;0,5474395;0,511018;0,3690259;0,55514;0,221197;0,321442;0,3063259;0,5;9;2,771463;0;0;0;0;0
