simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4988737;0,498676;0,4967709;0,5126435;0,4986824;0,503408;0,5006226;0,5103196;0,5028795;0,5;21;66,77658872957545;0,0952381;0,0;0,0952381;0,0;0
500,0267;0,5115227;0,4589621;0,499195;0,5066357;0,4980819;0,5196668;0,5062854;0,5141608;0,4812946;0,5;40;66,18612492152468;0,2;0,0;0,1;0,1;0
1000,087;0,5593559;0,3995638;0,5526386;0,5057271;0,512811;0,5513144;0,4435139;0,5222879;0,4772873;0,5;44;76,5713436200349;1,0;0,0;0,06818182;0,9318182;0
1500,017;0,5744756;0,4168828;0,5628847;0,4950678;0,5267216;0,5419969;0,4181248;0,5238544;0,46863;0,5;40;76,79488179326782;1,0;0,0;0,0;1,0;0
2000,052;0,5840937;0,4059568;0,5668909;0,4954915;0,5249364;0,5831782;0,3980329;0,5415292;0,4307164;0,5;38;71,11888237681669;0,9736842;0,0;0,02631579;0,9473684;0
2500,044;0,6023265;0,4000526;0,5733234;0,4959145;0,5127975;0,6007262;0,4073127;0,5413671;0,4329686;0,5;38;73,05090595334869;1,105263;0,0;0,1052632;1,0;0
3000,046;0,6412721;0,4128256;0,5780938;0,4738944;0,4557177;0,6093747;0,4179395;0,5426443;0,4049357;0,5;36;70,05811028204958;1,472222;0,0;0,4166667;1,055556;0
3500,038;0,671742;0,4084485;0,5815461;0,483893;0,4123634;0,6097922;0,4452835;0,5325726;0,3736554;0,5;38;80,01184896177402;1,526316;0,0;0,4736842;1,052632;0
4000,012;0,7275214;0,4141945;0,5938454;0,4571659;0,456172;0,5360106;0,480011;0,5398557;0,4058497;0,5;32;76,82426587438563;1,59375;0,1875;0,1875;1,21875;0
4500,05;0,7491789;0,4382688;0,6200429;0,4536362;0,5358741;0,51462;0,460588;0,5147141;0,4488463;0,5;28;77,27918012740331;1,714286;0,1785714;0,1071429;1,428571;0
