simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5011058;0,4992916;0,5014759;0,5022137;0,4998827;0,5006094;0,5035546;0,4979352;0,4999091;0,5;32;1,155099;0;0;0;0;0
500,0031;0,5074463;0,4942741;0,5037451;0,5006126;0,5029575;0,5068368;0,5053865;0,5021698;0,4949875;0,5;74;0,4754124;0,05405406;0,01351351;0;0,04054054;0
1000,017;0,5232762;0,4715459;0,5013693;0,4980037;0,5082601;0,512886;0,506625;0,4982921;0,4797468;0,5;75;0,4642082;0,1733333;0,02666667;0;0,1466667;0
1500,002;0,5191686;0,4551329;0,4994425;0,5060452;0,5066636;0,5187932;0,509324;0,5066161;0,4770048;0,5;61;0,7300062;0,4918033;0,1311475;0;0,3606557;0
2000,013;0,5190771;0,4604885;0,5181959;0,5071241;0,5038397;0,5142118;0,5213961;0,5214902;0,4894922;0,5;75;0,9205842;1,053333;0,2666667;0;0,7866667;0
2500,005;0,5251482;0,4511654;0,536485;0,5124568;0,5034465;0,5012448;0,5248632;0,5269009;0,4842484;0,5;68;1,143041;1,176471;0,1617647;0,05882353;0,9558824;0
3000,01;0,5475742;0,4288125;0,5439061;0,5122818;0,5037424;0,4849698;0,5266612;0,5237355;0,4898979;0,5;72;0,9587216;1,25;0,1805556;0,05555556;1,013889;0
3500,016;0,5726787;0,4137889;0,5525808;0,5172065;0,4928934;0,4725541;0,5252976;0,5228621;0,4886255;0,5;79;0,7583375;1,202532;0,113924;0,05063291;1,012658;0,02531646
4000,007;0,5980052;0,3971682;0,5682486;0,5188814;0,4855443;0,4692352;0,5084658;0,5314332;0,4869095;0,5;64;0,9443222;1,125;0;0,03125;1,078125;0,015625
4500,004;0,612631;0,3918219;0,5678519;0,5187737;0,4899613;0,4671486;0,5030662;0,5362502;0,4857537;0,5;66;0,8961691;1,121212;0;0;1,106061;0,01515152
