simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4696611;0,4905284;0,5137894;0,5297833;0,510212;0,5027577;0,5085549;0,5256917;0,5056873;0,5;11;123,63349890285672;0,09090909;0,09090909;0;0;0
500,0048;0,5838621;0,4601242;0,5860187;0,547385;0,4988903;0,5122437;0,3846822;0,5815856;0,5375291;0,5;2;140,35139717632435;0,0;0,0;0;0;0
1000,003;0,6654567;0,5032603;0,5948367;0,5503604;0,5272075;0,553829;0,401487;0,6491058;0,5724695;0,5;3;162,33483265632563;0,0;0,0;0;0;0
1500,002;0,7092615;0,5089403;0,6260954;0,5491435;0,5345393;0,5648322;0,4539059;0,6575305;0,5611036;0,5;3;162,30440717373673;0,0;0,0;0;0;0
2000,0;0,6886593;0,4619589;0,6788443;0,5015919;0,528931;0,5468018;0,4980978;0,6295736;0,5363102;0,5;2;163,5205973001232;0,0;0,0;0;0;0
2500,016;0,7387329;0,4990274;0,7057295;0,4816551;0,4783672;0,5190114;0,5070827;0,5714188;0,480752;0,5;3;153,93597997848622;0,0;0,0;0;0;0
3000,006;0,768539;0,4951359;0,7276351;0,4840739;0,5150594;0,4968178;0,4846971;0,605801;0,5005395;0,5;3;160,278655440107;0,0;0,0;0;0;0
3500,001;0,8713464;0,4644399;0,7537557;0,4967636;0,5355763;0,4293868;0,4915926;0,6524512;0,5223431;0,5;2;149,83746890419903;0,0;0,0;0;0;0
4000,001;0,8713464;0,4644399;0,7537557;0,4967636;0,5355763;0,4293868;0,4915926;0,6524512;0,5223431;0,5;2;157,84705192341494;0,0;0,0;0;0;0
4500,001;0,838116;0,4261737;0,7704794;0,5387459;0,5365328;0,4178224;0,4753796;0,7079466;0,5780945;0,5;3;160,71629542655978;0,0;0,0;0;0;0
