simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5230876;0,4898907;0,4963313;0,4863257;0,5085182;0,5076161;0,4908966;0,5087884;0,4967646;0,5;45;1,225382;0,04444445;0,02222222;0;0,02222222;0
500,012;0,5795612;0,4270195;0,5419964;0,4770852;0,5051869;0,5211635;0,5051285;0,5052331;0,5049394;0,5;44;1,333512;0,3636364;0,1363636;0,02272727;0,2045455;0
1000,006;0,6197299;0,3879271;0,5761847;0,4733122;0,5338988;0,4684225;0,5002347;0,4761346;0,4939854;0,5;41;1,7122;1,097561;0,5365854;0,1219512;0,4390244;0
1500,011;0,6554312;0,3913742;0,5711294;0,4459511;0,511483;0,4959829;0,4773057;0,4714945;0,5155531;0,5;37;1,621755;1,054054;0,4594595;0,08108108;0,4594595;0,05405406
2000,014;0,6991622;0,4211211;0,5811994;0,4307945;0,5011264;0,4686346;0,5220146;0,4504951;0,5071317;0,5;32;2,524127;1,34375;0,65625;0;0,53125;0,15625
2500,01;0,7339941;0,3812248;0,6247691;0,3922239;0,4882503;0,4082248;0,5090873;0,4034816;0,5014933;0,5;32;1,895369;1,78125;0,875;0,21875;0,65625;0,03125
3000,012;0,7320053;0,3992345;0,6290695;0,3784212;0,4514107;0,3696199;0,5020573;0,3860662;0,4581611;0,5;31;3,074088;2,193548;0,9032258;0,3870968;0,8709677;0,03225806
3500,012;0,7437732;0,4315813;0,593089;0,3981374;0,4894941;0,3867185;0,4783262;0,3422387;0,4421012;0,5;30;3,487535;2,733333;1,1;0,5666667;1,066667;0
4000,004;0,7703267;0,4458896;0,6428225;0,3322606;0,5526483;0,499499;0,5238842;0,3553959;0,5424505;0,5;26;4,090634;3;0,9230769;0,8076923;1,269231;0
4500,006;0,835317;0,4347717;0,6545049;0,2456292;0,638896;0,5791665;0,5556258;0,3813232;0,5998738;0,5;34;3,185519;3,411765;0,8529412;1,029412;1,529412;0
