simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,503405;0,5015029;0,5014931;0,5022668;0,5034433;0,4992603;0,5003189;0,4986582;0,5012755;0,5;11;2,142332;0;0;0;0;0
500,0027;0,5051715;0,4999881;0,493057;0,5014498;0,5001265;0,5008112;0,5011256;0,4964747;0,4982615;0,5;39;0,5522362;0;0;0;0;0
1000,015;0,5181636;0,4661311;0,501792;0,504131;0,5008435;0,5098062;0,5006185;0,4841514;0,4786425;0,5;44;0,4790616;0,04545455;0;0,04545455;0;0
1500,013;0,5161771;0,4388592;0,5021975;0,5100465;0,4899122;0,510113;0,5138704;0,4860196;0,4634033;0,5;44;0,4838051;0,06818182;0;0,06818182;0;0
2000,005;0,5206777;0,4337432;0,5111799;0,4969288;0,4964113;0,5045368;0,5233397;0,4817702;0,4522316;0,5;38;0,5510759;0,07894737;0;0,07894737;0;0
2500,001;0,5248312;0,4219311;0,5093731;0,4974061;0,4952609;0,508384;0,5189503;0,4783339;0,4561016;0,5;45;0,7762351;0,4;0;0,4;0;0
3000;0,5423189;0,4034031;0,5137501;0,4890229;0,516197;0,5084639;0,5253739;0,4727094;0,4379126;0,5;44;0,7925815;0,9318182;0;0,9090909;0;0,02272727
3500,006;0,5479191;0,3833379;0,5148255;0,4935449;0,518604;0,5149584;0,5257133;0,4507906;0,4300534;0,5;53;0,6586807;1,037736;0;1;0,03773585;0
4000,013;0,5506609;0,3902023;0,5168805;0,4957179;0,5137828;0,5326673;0,5412306;0,4446619;0,4295146;0,5;38;0,913214;1,552632;0;1;0,5526316;0
4500,01;0,5610737;0,4054554;0,5260249;0,5073676;0,5218301;0,5542313;0,5540727;0,4363006;0,3937072;0,5;47;1,13071;2,042553;0,04255319;1;1;0
