simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5025831;0,5041086;0,4894746;0,5085066;0,5049146;0,4858539;0,4988517;0,5156146;0,5091258;0,5;28;56,4054425658668;0;0;0;0;0
500,0034;0,54428;0,4780376;0,549759;0,4863793;0,3969072;0,3745016;0,4607534;0,5192347;0,5940115;0,5;4;57,93648523383661;0;0;0;0;0
1000,002;0,5508863;0,4824505;0,5398543;0,483045;0,3980777;0,3529107;0,3963951;0,4909781;0,6366006;0,5;3;54,33489369335977;0;0;0;0;0
1500,003;0,4549741;0,4727896;0,5665495;0,5473248;0,3428347;0,2397656;0,3527817;0,6110432;0,6781474;0,5;2;52,162821595133174;0;0;0;0;0
2000,008;0,4514891;0,4640834;0,5055817;0,5650391;0,350722;0,1197515;0,2746402;0,7631506;0,7289333;0,5;3;61,8953881127825;0;0;0;0;0
2500,004;0,4486841;0,5859117;0,5023595;0,6177264;0,4314753;0,2539868;0,2475138;0,8101158;0,8203137;0,5;4;65,3312655221956;0;0;0;0;0
3000,0;0,477099;0,6189276;0,5016024;0,5862918;0,4858683;0,263095;0,2427699;0,791468;0,8014268;0,5;2;65,30243749206689;0;0;0;0;0
3500,004;0,514719;0,6446782;0,556882;0,5154092;0,4794741;0,2792343;0,1628138;0,8139713;0,7725183;0,5;3;69,95074846060031;0;0;0;0;0
4000,001;0,5111698;0,5963293;0,5000919;0,5380759;0,465425;0,3116464;0,163743;0,7642562;0,785393;0,5;3;58,96297056492744;0;0;0;0;0
4500,0;0,532318;0,6294463;0,5169076;0,5216455;0,5173972;0,3460259;0,2100005;0,826261;0,7919905;0,5;2;71,35419958579415;0;0;0;0;0
