simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5073484;0,512377;0,4873847;0,5253229;0,478229;0,4760026;0,5292205;0,4997352;0,5348918;0,5;6;43,41104105920311;0,0;0,0;0;0,0;0
500,0018;0,5273464;0,4382559;0,5745711;0,6134616;0,4426022;0,4304493;0,4929449;0,5453044;0,5281191;0,5;30;45,29573952927034;0,0;0,0;0;0,0;0
1000,002;0,5798712;0,4339929;0,560299;0,6682607;0,3933746;0,458755;0,3739528;0,541598;0,4992495;0,5;28;44,86046845029138;0,0;0,0;0;0,0;0
1500,006;0,636865;0,4651529;0,5401228;0,7071935;0,4199128;0,5139605;0,3680373;0,5007042;0,4796072;0,5;26;43,21786335568681;0,0;0,0;0;0,0;0
2000,005;0,6999152;0,4403242;0,6043481;0,7927285;0,3697926;0,614643;0,3051152;0,5805876;0,521912;0,5;27;46,4795338072232;0,03703704;0,03703704;0;0,0;0
2500,007;0,7254897;0,4338136;0,5882447;0,775332;0,3454879;0,6085538;0,3059524;0,5499166;0,523013;0,5;20;44,327087455693416;0,1;0,1;0;0,0;0
3000,001;0,7582201;0,4853125;0,6179593;0,8239218;0,3155353;0,6926905;0,2426666;0,5403091;0,4843277;0,5;19;50,63854604681507;0,05263158;0,05263158;0;0,0;0
3500,001;0,7584132;0,4734003;0,6166925;0,8170784;0,3761016;0,7117832;0,2138408;0,5580441;0,3893168;0,5;21;42,47544093811964;0,0;0,0;0;0,0;0
4000,009;0,7749113;0,4530693;0,5473279;0,8137751;0,3855084;0,7200208;0,3124734;0,6274991;0,3656732;0,5;21;40,96295934678128;0,0952381;0,0;0;0,0952381;0
4500,009;0,7026774;0,4823012;0,5457851;0,804209;0,2860539;0,6752331;0,3384293;0,5802854;0,3574786;0,5;23;47,75899110097163;0,3478261;0,0;0;0,3478261;0
