simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,490329;0,497403;0,5145875;0,504463;0,5156171;0,5055835;0,4987411;0,5018159;0,4901528;0,5;36;0,5590969;0,02777778;0;0,02777778;0;0
500,0052;0,5010949;0,4181261;0,5662891;0,4500944;0,5037497;0,5290703;0,5008202;0,4860075;0,531458;0,5;8;2,358501;0,625;0;0;0,625;0
1000,005;0,5310776;0,4680505;0,5756415;0,4841713;0,5049705;0,5467393;0,4866214;0,455421;0,588481;0,5;7;3,47869;1;0;0;1;0
1500,003;0,5668268;0,4881503;0,63218;0,6475942;0,4575914;0,5300873;0,3835861;0,5226403;0,5944818;0,5;10;2,45891;1;0;0;1;0
2000,006;0,6042048;0,4975751;0,5547704;0,6579546;0,4480136;0,5198146;0,3811807;0,6447937;0,4897202;0,5;10;2,337464;0,9;0;0;0,9;0
2500,003;0,6852822;0,4684929;0,603943;0,6384764;0,3880383;0,5623758;0,2791563;0,7117354;0,4762593;0,5;6;4,324706;1;0;0;1;0
3000,006;0,71878;0,5182725;0,6413181;0,6564512;0,3843486;0,5318626;0,2715375;0,6619716;0,5055939;0,5;5;5,003451;1;0;0;1;0
3500,005;0,6799662;0,4952984;0,5990966;0,6223613;0,4032277;0,5887426;0,3186828;0,5999259;0,4894368;0,5;7;3,316556;1;0;0;1;0
4000,005;0,6971821;0,478395;0,5935322;0,6228227;0,4597352;0,5624679;0,2413168;0,6128867;0,5090465;0,5;5;5,153449;1;0;0;1;0
4500;0,6537067;0,4503636;0,6333918;0,6234905;0,4455481;0,5615134;0,2354244;0,6666593;0,5439917;0,5;7;3,751673;1;0;0;1;0
