simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,5277592;0,5204563;0,5099385;0,5186449;0,4596537;0,5066004;0,472596;0,4743183;0,4857931;0,5;14;3,496272;0;0;0;0;0
500,0056;0,6340541;0,5096049;0,5785799;0,6032791;0,390031;0,4441297;0,5164473;0,526945;0,6033517;0,5;2;24,68954;0;0;0;0;0
1000;0,503732;0,5020226;0,5975914;0,7426803;0,3770775;0,4248897;0,5049696;0,7453578;0,6398315;0,5;3;16,59769;0;0;0;0;0
1500,005;0,5850068;0,4172849;0,6380461;0,7249449;0,4831465;0,4956518;0,5526314;0,7711363;0,7807423;0,5;4;14,69572;0;0;0;0;0
2000,003;0,8920229;0,4690678;0,7594605;0,7845147;0,6862753;0,7343923;0,5352554;0,9646299;0,961881;0,5;4;16,34618;0;0;0;0;0
2500;0,8889052;0,4662987;0,814725;0,8060627;0,6807388;0,7787466;0,547426;0,9542864;0,937049;0,5;2;34,60101;0;0;0;0;0
3000,001;0,8889052;0,4662987;0,814725;0,8060627;0,6807388;0,7787466;0,547426;0,9542864;0,937049;0,5;2;34,60101;0;0;0;0;0
3500,003;0,8230101;0,4201268;0,7978888;0,7334349;0,7168247;0,7235584;0,5927636;0,935587;0,9485833;0,5;3;21,13306;0;0;0;0;0
4000,006;0,8258603;0,3542543;0,9140461;0,7351243;0,7013254;0,7805069;0,6418593;0,9963728;0,9890231;0,5;3;21,31338;0;0;0;0;0
4500;0,8347551;0,4060073;0,9044777;0,6943294;0,7410789;0,7903162;0,5995096;0,9945592;0,9869177;0,5;2;34,52728;0;0;0;0;0
