simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5055122;0,4911173;0,4914323;0,5160171;0,5029708;0,5111658;0,484516;0,4941828;0,5021473;0,5;5;55,68539820329613;0,0;0,0;0;0;0
500,044;0,5470983;0,4517779;0,4903167;0,5616427;0,5316699;0,5685577;0,3961978;0,5544466;0,5425025;0,5;3;55,22473451297146;0,0;0,0;0;0;0
1000,035;0,5205281;0,3876579;0,5865456;0,6711808;0,607009;0,6103604;0,3262592;0,6213413;0,5594826;0,5;3;54,4741163040735;0,0;0,0;0;0;0
1500,046;0,5886839;0,4019505;0,586358;0,6274638;0,6609368;0,6245838;0,3165321;0,5762294;0,621571;0,5;7;60,94907710436422;0,0;0,0;0;0;0
2000,028;0,6505706;0,3260729;0,6063224;0,5675681;0,6659659;0,6296653;0,3396671;0,6567445;0,6873713;0,5;6;62,077303102076606;0,0;0,0;0;0;0
2500,013;0,6341485;0,3177248;0,5724434;0,6213295;0,601467;0,6018734;0,2772587;0,699562;0,744504;0,5;4;70,43823155138841;0,0;0,0;0;0;0
3000,047;0,5956251;0,2502961;0,5700799;0,6080124;0,5852934;0,6217135;0,2267663;0,6146563;0,7664524;0,5;8;69,243310704507;0,0;0,0;0;0;0
3500,033;0,5846565;0,3285914;0,6456817;0,5166267;0,6285957;0,5284947;0,3205943;0,767601;0,771475;0,5;5;65,35878954829118;0,0;0,0;0;0;0
4000,013;0,7341759;0,3117166;0,7079533;0,6322762;0,5325119;0,7313533;0,2407714;0,7516808;0,9758272;0,5;6;74,61974207444203;0,5;0,5;0;0;0
4500,043;0,7659048;0,292553;0,6841383;0,4921872;0,5515075;0,8265017;0,243349;0,7937811;0,9742854;0,5;6;73,6980996254308;1,0;1,0;0;0;0
