simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4984876;0,4888066;0,4871871;0,5148901;0,4970159;0,5139429;0,5147899;0,4975396;0,5200635;0,5;32;63,50861280112812;0,03125;0,03125;0;0,0;0
500,0102;0,6265269;0,4289545;0,5929583;0,4795758;0,4791986;0,4243681;0,464932;0,560528;0,5587526;0,5;18;60,15407438325054;0,0;0,0;0;0,0;0
1000,007;0,6685972;0,4177329;0,6337652;0,5159354;0,4330056;0,3822418;0,4458289;0,6535605;0,5900601;0,5;16;58,50729330185719;0,0;0,0;0;0,0;0
1500,008;0,719907;0,4201864;0,6013149;0,4888396;0,5372289;0,4433065;0,4958875;0,5586607;0,5802499;0,5;15;60,87965927059883;0,0;0,0;0;0,0;0
2000,002;0,7666988;0,4415494;0,6592925;0,5473856;0,4626245;0,3192846;0,5188302;0,6371611;0,5005118;0,5;15;62,69734833956527;0,0;0,0;0;0,0;0
2500,004;0,7224854;0,4589237;0,6830713;0,5451409;0,6468518;0,2455471;0,6495618;0,6956151;0,4018262;0,5;10;57,062490831755554;0,2;0,2;0;0,0;0
3000,007;0,7728311;0,457819;0,7069378;0,5252807;0,6999373;0,4156832;0,5833749;0,6944689;0,3697141;0,5;13;61,36710010892457;0,07692308;0,07692308;0;0,0;0
3500,0;0,8287413;0,4473508;0,7735779;0,5336326;0,8182722;0,4869337;0,533318;0,5789173;0,4226242;0,5;12;63,56825163010389;0,25;0,0;0;0,25;0
4000,008;0,7970729;0,4466907;0,7273645;0,4941751;0,8021954;0,5151102;0,5451012;0,6584707;0,3863147;0,5;18;67,81609592916135;0,3333333;0,0;0;0,3333333;0
4500,008;0,6861578;0,4532549;0,703393;0,6784006;0,9174863;0,6498984;0,715862;0,5813168;0,3916583;0,5;14;71,06368281944928;0,8571429;0,0;0;0,8571429;0
