simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4881614;0,5017099;0,5060597;0,5086949;0,4992376;0,495126;0,5039313;0,4975254;0,4966751;0,5;32;1,011087;0;0;0;0;0
500,0004;0,6141203;0,3838468;0,5805216;0,5201045;0,4935164;0,474616;0,5004894;0,4942065;0,4990221;0,5;47;0,6541138;0,06382979;0,04255319;0,0212766;0;0
1000,008;0,7108772;0,4085306;0,5662646;0,5115203;0,5638937;0,4633209;0,4988078;0,5294459;0,4588947;0,5;53;0,5420356;0;0;0;0;0
1500,027;0,7606823;0,4053352;0,5382836;0,5473533;0,637255;0,4449158;0,4230871;0,5824268;0,4045307;0,5;44;0,7036909;0;0;0;0;0
2000,009;0,8300351;0,394645;0,5717655;0,5194395;0,6498289;0,4776692;0,3580087;0,5147489;0,3965078;0,5;39;0,8129181;0;0;0;0;0
2500,01;0,8741399;0,4010628;0,5863091;0,524277;0,6695748;0,4826824;0,3939389;0,593369;0,299668;0,5;36;0,8869888;0;0;0;0;0
3000,008;0,8815061;0,4135006;0,6059658;0,5249389;0,6836844;0,528688;0,3746642;0,6303431;0,2140972;0,5;34;0,8783545;0;0;0;0;0
3500;0,8905503;0,4145346;0,5944775;0,5201783;0,6556191;0,5512774;0,3964377;0,6343721;0,1971391;0,5;35;0,9204093;0;0;0;0;0
4000,006;0,8585134;0,4202668;0,5805813;0,4656024;0,6626168;0,5899456;0,4132055;0,6185421;0,1628964;0,5;42;0,6247069;0;0;0;0;0
4500,001;0,8570048;0,4152165;0,618753;0,4951274;0,6932989;0,5590618;0,3789686;0,6415455;0,0968481;0,5;43;0,6555663;0,06976745;0,02325581;0,04651163;0;0
