simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4990829;0,5098;0,4795861;0,5203875;0,4921755;0,5075313;0,4942588;0,4979753;0,4813519;0,5;23;1,17701;0;0;0;0;0
500,0041;0,5239806;0,4452878;0,6042852;0,4166265;0,5823358;0,4542603;0,6903356;0,4067679;0,7431943;0,5;4;6,506129;0;0;0;0;0
1000,003;0,4520236;0,4821793;0,5178263;0,3756166;0,631314;0,5434729;0,6452107;0,4200712;0,7812393;0,5;4;6,453914;0;0;0;0;0
1500,002;0,3500085;0,4712779;0,5254642;0,202527;0,5584413;0,6482376;0,7237732;0,4726303;0,9273331;0,5;5;5,220058;0;0;0;0;0
2000,005;0,5160938;0,2917501;0,7184824;0,1590533;0,4704123;0,5875095;0,6162794;0,5714022;0,9483799;0,5;5;5,467959;0;0;0;0;0
2500,002;0,5659842;0,2957943;0,7977085;0,1681589;0,4485983;0,4209763;0,6798022;0,8832905;0,9913346;0,5;4;7,17283;0;0;0;0;0
3000,004;0,5610923;0,2574761;0,8301415;0,0682537;0,541874;0,4259323;0,7281802;0,9691551;0,9903314;0,5;6;4,81427;0;0;0;0;0
3500;0,6397665;0,07816207;0,7968494;0,0420817;0,4123712;0,4732084;0,595125;0,9424614;0,9657408;0,5;15;1,938124;0;0;0;0;0
4000,004;0,8599897;0,2128023;0,7782196;0,08196818;0,6476644;0,6675408;0,6474689;0,9792995;1;0,5;7;4,479426;0;0;0;0;0
4500,003;0,7370117;0,09708595;0,7474183;0,0189334;0,6081825;0,4497438;0,6145433;0,9632723;0,965291;0,5;11;2,594138;0;0;0;0;0
