simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4882077;0,5377508;0,4849172;0,5034313;0,4956181;0,5085245;0,5171834;0,4883317;0,50033;0,5;39;47,977729953849725;0,0;0;0;0,0;0
500,0005;0,8197373;0,1253621;0,7673752;0,3959858;0,6209878;0,6199245;0,4408262;0,6110037;0,6937897;0,5;10;57,97979783283219;0,0;0;0;0,0;0
1000,005;0,853723;0,09238277;0,8424478;0,2838408;0,4773706;0,7193448;0,4988408;0,7379689;0,822304;0,5;17;68,08320507359267;0,0;0;0;0,0;0
1500,002;0,7967153;0,1917393;0,901749;0,3064848;0,5225007;0,5451646;0,5014442;0,7141789;0,9183049;0,5;16;69,90070700322453;0,0;0;0;0,0;0
2000,0;0,9130698;0,1502876;0,7935628;0,3050271;0,9167758;0,7492002;0,2295601;0,8320592;0,9360385;0,5;6;66,15593080980342;0,0;0;0;0,0;0
2500,004;0,8858103;0,1095804;0,8091208;0,2726449;0,8951491;0,6391109;0,2481539;0,8628809;0,896656;0,5;13;64,51355744451827;0,0;0;0;0,0;0
3000,007;0,9373943;0,1423581;0,7671086;0,246828;0,8107947;0,5853519;0,3148041;0,7896255;0,9393895;0,5;15;72,61602547031484;0,0;0;0;0,0;0
3500,001;0,9184225;0,1109446;0,8350559;0,1974153;0,8237692;0,6212201;0,3425284;0,8239936;0,9157724;0,5;11;60,23194290925305;0,0;0;0;0,0;0
4000,007;0,8974294;0,1311121;0,9589699;0,5372354;0,9536646;0,451169;0,2842829;1,0;0,9497998;0,5;11;67,4206516586556;0,1818182;0;0;0,1818182;0
4500,0;0,948879;0,1599548;1,0;0,6377696;0,9916616;0,3340762;0,4852229;1,0;0,9707864;0,5;4;79,19652377034825;0,75;0;0;0,75;0
