simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5005306;0,4994874;0,4993949;0,4969792;0,5022492;0,500493;0,4985248;0,4994878;0,500034;0,5;26;32,904923244078105;0,1538462;0,07692308;0,0;0,03846154;0,03846154
500,0038;0,4894668;0,4945924;0,5360803;0,4964242;0,5090593;0,4966401;0,506993;0,501608;0,5125184;0,5;5;34,977480597921655;1,0;1,0;0,0;0,0;0,0
1000,002;0,4714969;0,4834395;0,5353653;0,5060442;0,518002;0,4873677;0,5186871;0,4925965;0,5111718;0,5;3;40,01561153554951;2,0;1,666667;0,3333333;0,0;0,0
1500,002;0,4871917;0,4956812;0,5512769;0,5130622;0,5418822;0,4821332;0,5158721;0,4924965;0,5040221;0,5;7;41,57499724127211;2,571429;2,0;0,0;0,0;0,5714286
2000,002;0,4940905;0,5231707;0,5490211;0,5074372;0,5475553;0,471659;0,5206502;0,491647;0,4898959;0,5;4;36,21997526105108;2,75;2,75;0,0;0,0;0,0
2500,002;0,5156081;0,5338951;0,5519924;0,5046078;0,5612362;0,4743878;0,5060408;0,4833371;0,5016879;0,5;4;40,59227565131696;3,0;3,0;0,0;0,0;0,0
3000,008;0,5140433;0,5418589;0,5266455;0,5021407;0,5495536;0,4714103;0,4869336;0,5019692;0,5097161;0,5;4;39,0215578115329;3,25;3,0;0,25;0,0;0,0
3500,007;0,5253646;0,5516279;0,5334632;0,510636;0,5430392;0,4727075;0,4831082;0,5064899;0,5163406;0,5;4;38,64944582433852;3,0;2,0;1,0;0,0;0,0
4000,006;0,5334213;0,5546951;0,5190822;0,5246029;0,5482476;0,4526792;0,5001727;0,5033659;0,5206324;0,5;3;38,808994279439034;3,0;2,0;1,0;0,0;0,0
4500,001;0,5454001;0,5633934;0,5441661;0,5116473;0,5530625;0,4522021;0,492783;0,5018892;0,534932;0,5;2;45,000430062200415;3,0;2,0;1,0;0,0;0,0
