simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5811719;0,4231361;0,492472;0,469233;0,4771136;0,5163763;0,5105842;0,428194;0,4604304;0,5;20;1,619595;0;0;0;0;0
500,0055;0,7186482;0,5298023;0,7832941;0,5358753;0,5011378;0,424744;0,3912443;0,3717491;0,2529699;0,5;11;2,730858;0;0;0;0;0
1000,002;0,754262;0,5666419;0,7696164;0,3341508;0,5307927;0,4055897;0,4395809;0,3667261;0,2499706;0,5;11;2,913177;0;0;0;0;0
1500,005;0,7566794;0,5476447;0,8100489;0,3354239;0,5073492;0,4117649;0,3173624;0,3157979;0,2258875;0,5;5;5,858216;0;0;0;0;0
2000,005;0,9435782;0,4821535;0,7906434;0,6710629;0,2128326;0,3229688;0,4014843;0,7710385;0,3782947;0,5;7;5,631299;0;0;0;0;0
2500,004;0,9648629;0,4740374;0,7819909;0,4854031;0,2722005;0,4020577;0,494693;0,8077266;0,4023728;0,5;9;3,86136;0;0;0;0;0
3000,03;0,8707458;0,5821114;0,8494102;0,3586086;0,119056;0,5481819;0,5826434;0,8392631;0,3386831;0,5;8;4,473116;0;0;0;0;0
3500,005;0,8840333;0,5586142;0,7715213;0,3570815;0,1656041;0,4970217;0,6198138;0,8994416;0,3248195;0,5;10;3,832257;0;0;0;0;0
4000,001;0,9252809;0,5458302;0,7820317;0,433781;0,2068224;0,6519305;0,6118919;0,9281642;0,5021306;0,5;10;4,584802;0;0;0;0;0
4500,001;0,8663926;0,4837021;0,8485732;0,3028517;0,1714482;0,8689002;0,7290966;0,8084111;0,4478455;0,5;12;3,118855;0;0;0;0;0
