simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5024968;0,499266;0,4975307;0,4989658;0,5003494;0,499795;0,4993987;0,5004534;0,5001765;0,5;42;2,93398;0,2857143;0,1190476;0,0952381;0,07142857;0
500,0191;0,5073328;0,496592;0,5011518;0,5006552;0,5019459;0,4971839;0,4974709;0,5024023;0,5022857;0,5;33;3,494093;0,7272727;0,1212121;0,2121212;0,3333333;0,06060606
1000,034;0,503059;0,4908597;0,51215;0,511021;0,5065288;0,4976806;0,49482;0,4940466;0,5059977;0,5;25;4,799009;1,12;0,28;0,12;0,68;0,04
1500,011;0,4983956;0,4760296;0,5179886;0,51065;0,5116777;0,5062018;0,5049918;0,483037;0,4998085;0,5;30;4,034172;1,9;0,6;0,2333333;1,066667;0
2000,041;0,5076916;0,4547491;0,5309879;0,5088524;0,5081997;0,5146999;0,5175054;0,4678718;0,4930794;0,5;30;3,98138;2,3;0,9333333;0,2;1,133333;0,03333334
2500,05;0,515721;0,4404146;0,5319046;0,5116166;0,4941062;0,5106036;0,5208368;0,4726708;0,4833393;0,5;28;4,534121;2,107143;0,9642857;0,1071429;1;0,03571429
3000,04;0,5090849;0,4325886;0,5316294;0,5112548;0,48854;0,5098849;0,5177146;0,471593;0,468971;0,5;29;4,163631;2,275862;1,137931;0,1034483;1,034483;0
3500,03;0,5124805;0,4199358;0,547582;0,5142879;0,4900704;0,5082265;0,5143348;0,4744013;0,4722134;0,5;30;4,076025;2,533333;1,166667;0,2333333;1,1;0,03333334
4000,02;0,5285937;0,4140326;0,550274;0,5256604;0,4940335;0,5094301;0,5162824;0,4755004;0,4813767;0,5;26;4,71453;2,423077;1;0,3461539;1,076923;0
4500,012;0,5430506;0,4098516;0,5528416;0,5306578;0,494793;0,5125967;0,5195434;0,4774431;0,486039;0,5;26;4,755037;2,269231;0,8846154;0,2692308;1,115385;0
