simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4890889;0,502875;0,5092515;0,5104334;0,5030757;0,4993274;0,5119531;0,4889556;0,4897697;0,5;21;1,234382;0;0;0;0;0
500,0056;0,5108327;0,4288444;0,5379644;0,6029548;0,4561137;0,5619828;0,5190532;0,4469756;0,5635461;0,5;7;3,547424;0;0;0;0;0
1000,002;0,5518524;0,4354733;0,5770149;0,6555802;0,4962246;0,4591003;0,5139595;0,4506064;0,614817;0,5;7;3,573303;0;0;0;0;0
1500,002;0,4914993;0,4592348;0,4982511;0,60585;0,5478225;0,4542186;0,5669527;0,5464292;0,6822073;0,5;3;9,115014;0;0;0;0;0
2000,006;0,4623137;0,4308568;0,5663272;0,6075973;0,494154;0,4880041;0,4823781;0,5138944;0,7252958;0,5;10;2,532197;0;0;0;0;0
2500;0,5145723;0,4088924;0,6281328;0,610707;0,5411622;0,6066323;0,5738135;0,4732673;0,7521436;0,5;6;4,357717;0;0;0;0;0
3000,002;0,5268588;0,4461632;0,6799794;0,5520985;0,6178911;0,5920435;0,5903866;0,56213;0,7885935;0,5;5;5,333163;0;0;0;0;0
3500,006;0,4878215;0,3702247;0,7101237;0,5870253;0,6656342;0,5936068;0,574341;0,5879869;0,8322075;0,5;6;4,453751;0;0;0;0;0
4000,005;0,4930089;0,3224652;0,7961011;0,6502444;0,7208895;0,6190929;0,4264293;0,7476835;0,8892101;0,5;8;3,495649;0;0;0;0;0
4500,004;0,5222185;0,3081712;0,863246;0,6465774;0,6623067;0,6294819;0,4258837;0,7838099;0,9708938;0,5;12;2,361718;0;0;0;0;0
