simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,4967426;0,505593;0,4952615;0,5042713;0,49853;0,4927875;0,488912;0,495305;0,5023718;0,5;45;1,300958;0,02222222;0;0,02222222;0;0
500,0104;0,5272197;0,4537181;0,506406;0,4974349;0,5107813;0,4804473;0,4930922;0,4917785;0,4903974;0,5;70;0,8834898;0,05714286;0;0,05714286;0;0
1000,003;0,562839;0,403733;0,5208576;0,5005673;0,513932;0,4938685;0,4569385;0,4794903;0,4925915;0,5;58;0,971362;0,01724138;0;0,01724138;0;0
1500,008;0,591581;0,387223;0,5063885;0,5325169;0,4980194;0,4817939;0,4680681;0,4783521;0,4799915;0,5;56;0,9093036;0;0;0;0;0
2000,01;0,6103682;0,3982366;0,5217912;0,564973;0,4969055;0,4944286;0,4668461;0,5077072;0,462441;0,5;56;0,9770932;0,08928572;0;0;0,08928572;0
2500,001;0,6328877;0,4166909;0,550747;0,6136206;0,4540676;0,4921662;0,3787206;0,5286411;0,471594;0,5;58;1,045067;0,7586207;0;0;0,7586207;0
3000,01;0,6707331;0,4122451;0,5900269;0,5995425;0,4192437;0,4935851;0,3807843;0,5474454;0,4784439;0,5;52;1,260497;0,9615384;0;0;0,9615384;0
3500,013;0,6926789;0,4295307;0,6121973;0,5872861;0,4069108;0,5228588;0,3701551;0,5479611;0,481689;0,5;46;1,374447;1;0;0;1;0
4000,01;0,7191021;0,4202829;0,6020514;0,6028487;0,3807932;0,557874;0,3916385;0,554247;0,46105;0,5;39;1,775172;1;0;0;1;0
4500,002;0,7392645;0,4144478;0,6239644;0,5986648;0,3751418;0,5660493;0,4098623;0,5708652;0,44383;0,5;49;1,339567;1;0;0;1;0
