simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5451329;0,4539589;0,4613023;0,455565;0,4983903;0,5153612;0,4525034;0,4877462;0,5086249;0,5;32;0,7438396;0,0625;0,0625;0;0;0
500,0035;0,9061722;0,8514494;1;0,3787366;0,7771722;0,4481042;0,4953795;0,8288045;0,9334965;0,5;2;18,07412;0;0;0;0;0
1000,006;0,8502173;0,9933246;0,9265789;0,310741;0,9032961;0,6324381;0,6098692;0,9135838;0,98503;0,5;2;18,41456;0;0;0;0;0
1500,01;0,7617753;1;0,9277701;0,3347944;0,7431928;0,6259286;0,5958024;0,9306259;0,8578838;0,5;2;19,76682;1;0;0;0;1
2000;0,7617753;1;0,9277701;0,3347944;0,7431928;0,6259286;0,5958024;0,9306259;0,8578838;0,5;2;19,76682;1;0;0;0;1
2500,005;0,5311442;1;0,8966256;0,1547422;0,7525277;0,7093989;0,5252658;0,9241238;0,7448282;0,5;2;18,18853;1;0,5;0;0;0,5
3000,008;0,7415468;0,7659162;1;0,2055488;0,9226481;0,437233;0,4851858;0,9876227;0,8790344;0,5;2;20,28734;1;0;0;0;1
3500,004;0,8709554;0,5451083;0,8453918;0,2115241;0,8798359;0,4501373;0,4949126;0,9140821;0,8783686;0,5;3;12,44045;1;0;0;0;1
4000,008;0,7343255;0,7698495;0,9808508;0,1549399;0,911298;0,4200358;0,6002894;1;0,8589929;0,5;3;10,08788;0,6666667;0;0;0;0,6666667
4500,006;0,7314167;0,8670176;0,8003436;0,193758;0,9413748;0,4268116;0,6611803;0,9415147;0,9705731;0,5;3;12,40229;1;0;0;0;1
