simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4976151;0,5041898;0,4927206;0,5141666;0,4869971;0,4959399;0,5041393;0,498895;0,4973612;0,5;26;2,190383;0;0;0;0;0
500,0046;0,5188849;0,4616122;0,5104478;0,5385976;0,5078411;0,4902633;0,4649279;0,5221398;0,5063543;0,5;12;4,512389;0;0;0;0;0
1000,01;0,5658852;0,4009604;0,5037939;0,5749941;0,498061;0,5399264;0,4200648;0,5132187;0,5366871;0,5;14;4,363373;0;0;0;0;0
1500;0,5784907;0,3800452;0,5180482;0,5812419;0,4763953;0,553178;0,3976251;0,4828522;0,5271854;0,5;17;3,293213;0;0;0;0;0
2000,005;0,6531905;0,3945591;0,6203586;0,6323187;0,4433917;0,575762;0,4299104;0,4775027;0,6234748;0,5;21;2,833227;0;0;0;0;0
2500,005;0,683128;0,3711801;0,6010688;0,6437225;0,3564254;0,5879009;0,4360972;0,4361491;0,6806589;0,5;14;4,005176;0;0;0;0;0
3000,003;0,6983556;0,3922846;0,6322786;0,6114889;0,3668818;0,5586349;0,4771774;0,4701718;0,7029749;0,5;16;3,976048;0;0;0;0;0
3500,002;0,7118685;0,3929724;0,618777;0,5526339;0,3621362;0,5634336;0,4760912;0,4855122;0,7167775;0,5;13;4,552563;0;0;0;0;0
4000,004;0,7214603;0,4053121;0,6398496;0,5334901;0,3734291;0,5563601;0,4318743;0,472237;0,7320918;0,5;13;4,497103;0;0;0;0;0
4500,004;0,7488977;0,4131611;0,6320368;0,5880937;0,4260065;0,5458316;0,3803292;0,4871634;0,7259977;0,5;15;4,159482;0;0;0;0;0
