simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4808466;0,5224606;0,4849054;0,4969623;0,5068992;0,4924015;0,4952615;0,5002843;0,5093504;0,5;32;78,01533169365618;0,09375;0,0625;0,03125;0,0;0
500,0053;0,5408229;0,4645547;0,5227713;0,5160025;0,5027539;0,4668122;0,4732107;0,4888825;0,5349469;0,5;20;90,75108214101995;0,3;0,1;0,15;0,05;0
1000,006;0,607111;0,4300035;0,5609438;0,5497609;0,4749171;0,4815293;0,4823159;0,4829853;0,5502681;0,5;18;76,99975350201782;0,5;0,1111111;0,3333333;0,05555556;0
1500,001;0,6726947;0,4103886;0,5680003;0,5774435;0,3981061;0,4492452;0,3815779;0,5122536;0,5050004;0,5;22;75,94738047706795;0,5;0,09090909;0,4090909;0,0;0
2000,006;0,710995;0,3706579;0,6168243;0,5884507;0,3675105;0,4612156;0,3709094;0,5088398;0,3928715;0,5;23;80,99399735469672;0,3478261;0,0;0,3043478;0,04347826;0
2500,006;0,7225294;0,3668958;0,6427447;0,6148478;0,291573;0,4491256;0,3527031;0,518711;0,3760408;0,5;20;73,70843929950298;0,55;0,1;0,3;0,15;0
3000,005;0,7862948;0,3831817;0,6730841;0,6133433;0,2388255;0,4916136;0,4286448;0,4962378;0,438239;0,5;17;84,56239477927147;0,4705882;0,05882353;0,3529412;0,05882353;0
3500,003;0,8201107;0,406509;0,6512821;0,4981308;0,1988942;0,520479;0,385092;0,481081;0,4824843;0,5;18;80,57181051191459;0,8333333;0,0;0,8333333;0,0;0
4000,002;0,7969765;0,3749431;0,6533616;0,5310281;0,2199216;0,4935355;0,408675;0,4253323;0,4424697;0,5;24;86,75146025147781;0,75;0,1666667;0,5833333;0,0;0
4500,004;0,8612357;0,3452852;0,6660926;0,5729266;0,283779;0,4821393;0,4822038;0,4399145;0,4662159;0,5;16;85,30146308921825;0,625;0,0;0,625;0,0;0
