simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5026542;0,4985239;0,503114;0,5023224;0,503747;0,4963628;0,4996417;0,4968073;0,4989651;0,5;20;58,827311645773904;0,05;0,05;0;0;0
500,0198;0,5092537;0,5021028;0,5012421;0,4945508;0,5154551;0,4957084;0,4856419;0,5128426;0,5039252;0,5;3;64,74427714877604;1,0;1,0;0;0;0
1000,04;0,5002651;0,4826019;0,4891608;0,4781694;0,513234;0,4860033;0,4946974;0,5105091;0,513503;0,5;4;66,90015420846252;1,0;1,0;0;0;0
1500,048;0,4911629;0,4784457;0,4910834;0,4761682;0,5097872;0,4835901;0,5062732;0,507134;0,5321374;0,5;4;59,19398856534985;1,0;1,0;0;0;0
2000,024;0,4825149;0,4679672;0,4978625;0,468778;0,5338582;0,4842957;0,5302144;0,5147864;0,5339611;0,5;4;69,40629435459347;1,0;1,0;0;0;0
2500,017;0,4967304;0,465292;0,4785612;0,4766692;0,5228126;0,5135322;0,5359417;0,5113319;0,5420895;0,5;3;65,59171418553997;1,0;1,0;0;0;0
3000,039;0,481567;0,4776258;0,4922857;0,4647213;0,5136504;0,4956554;0,5506959;0,551452;0,5520967;0,5;4;66,40612679367715;1,0;1,0;0;0;0
3500,034;0,4667853;0,458065;0,5008216;0,4615455;0,5020808;0,476053;0,5271041;0,5357184;0,5757034;0,5;4;66,18581921800593;1,0;1,0;0;0;0
4000,013;0,4584262;0,4466501;0,5245139;0,435168;0,5144917;0,4631296;0,5424857;0,5444934;0,6075062;0,5;5;65,2022445800643;1,0;1,0;0;0;0
4500,004;0,4558529;0,4566403;0,5252053;0,4341162;0,4877373;0,4524459;0,5445936;0,5771341;0,6113794;0,5;4;74,59609169803873;1,0;1,0;0;0;0
