simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5051461;0,501536;0,4935552;0,5075698;0,5015093;0,5033549;0,4991552;0,4912486;0,5069917;0,5;8;74,18718646471255;0,0;0;0,0;0;0
500,0001;0,5002342;0,493188;0,5012439;0,5066184;0,5054213;0,5112146;0,5005941;0,4822173;0,5050452;0,5;39;77,63117705622103;0,0;0;0,0;0;0
1000,005;0,5266424;0,4624853;0,504357;0,5205164;0,5043503;0,5179899;0,5168566;0,4741407;0,5015115;0,5;46;83,90738755348937;0,0;0;0,0;0;0
1500,006;0,551639;0,4216605;0,5332802;0,5129329;0,5223644;0,5239052;0,5196196;0,4358746;0,5013087;0,5;47;76,41714437816584;0,0212766;0;0,0212766;0;0
2000,003;0,5988177;0,4014452;0,5396249;0,5013552;0,4850826;0,5087187;0,5267615;0,4196879;0,5038387;0,5;38;74,6470593009084;0,0;0;0,0;0;0
2500,008;0,6326105;0,3772459;0,5340121;0,4906868;0,4601741;0,4831176;0,5213576;0,3713939;0,5220618;0,5;39;79,51988571912148;0,0;0;0,0;0;0
3000,006;0,6598806;0,3734403;0,5296012;0,4997991;0,4342077;0,4793855;0,5136767;0,3821903;0,5158224;0,5;43;77,72579740880781;0,0;0;0,0;0;0
3500,001;0,6929904;0,3686325;0,5386473;0,4886664;0,4288788;0,4788133;0,5137529;0,3752224;0,5128805;0,5;37;77,17521605707347;0,0;0;0,0;0;0
4000,002;0,7295139;0,3844844;0,5403628;0,4993877;0,4054088;0,4508772;0,5389028;0,3820726;0,5089169;0,5;37;75,86504919672191;0,0;0;0,0;0;0
4500,002;0,7664791;0,3765149;0,5337692;0,5036135;0,4322038;0,4300415;0,5149436;0,4018269;0,5105484;0,5;33;85,00082056205562;0,0;0;0,0;0;0
