simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5324451;0,4474897;0,4986625;0,5092304;0,4894864;0,4886612;0,4934748;0,5345761;0,5130753;0,5;16;44,50623907705038;0,0;0,0;0;0;0
500,002;0,6675199;0,4198663;0,5861811;0,4928267;0,4325978;0,5454506;0,6649275;0,5292689;0,5668432;0,5;13;43,680924642338404;0,0;0,0;0;0;0
1000,005;0,8627304;0,394031;0,7928153;0,4451382;0,6961863;0,5471774;0,5637718;0,5711498;0,5151461;0,5;9;51,63103453045113;0,0;0,0;0;0;0
1500,008;0,9698802;0,4595328;0,7556392;0,3957165;0,7831105;0,7959516;0,5707803;0,5721928;0,427506;0,5;10;46,00454332923602;0,6;0,6;0;0;0
2000,001;0,9529217;0,4232798;0,7189702;0,4430518;0,8578747;0,7379536;0,4178017;0,6296538;0,6347278;0,5;10;60,714361300738055;0,4;0,4;0;0;0
2500,009;0,9561111;0,4683277;0,683399;0,4009606;0,7713915;0,8323911;0,4952759;0,6698658;0,5840335;0,5;10;56,92073495149812;0,5;0,5;0;0;0
3000,007;0,9568136;0,4283349;0,763858;0,4738038;0,7897964;0,8177709;0,5910959;0,8010615;0,5447027;0,5;7;54,512592890285006;0,5714286;0,5714286;0;0;0
3500,006;0,9600372;0,4141338;0,7415797;0,2780475;0,8632458;0,6903999;0,3049642;0,8470978;0,9348298;0,5;8;64,54253239631156;0,0;0,0;0;0;0
4000,005;0,9707042;0,4317508;0,7138512;0,1546121;0,887648;0,5898721;0,2741445;0,8756183;0,9445411;0,5;9;65,75401553472707;0,0;0,0;0;0;0
4500,003;0,946944;0,444888;0,7716542;0,1279714;0,8471353;0,5297458;0,2638386;0,7811052;0,973514;0,5;8;65,96363804400228;0,0;0,0;0;0;0
