simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes;
0;0,507762;0,5023866;0,4930431;0,4993443;0,4891107;0,4922577;0,4972105;0,5155229;0,5064813;0,5;24;2,371698;0,08333334;0;0,04166667;0;0,04166667
500,0217;0,5343525;0,483063;0,5297636;0,5084155;0,499587;0,4915926;0,4867157;0,517647;0,5060052;0,5;91;0,731492;0,3406594;0,1428571;0,1648352;0,02197802;0,01098901
1000,012;0,5630553;0,4194257;0,5575165;0,4954078;0,475143;0,4585515;0,4695268;0,5130457;0,4799833;0,5;86;0,5974506;0,8139535;0,2906977;0,3372093;0,1627907;0,02325581
1500,039;0,5990402;0,3877625;0,5819851;0,517328;0,4138989;0,4364887;0,4733284;0,4777763;0,4532523;0,5;79;0,6100103;1,341772;0,4050633;0,3670886;0,4683544;0,1012658
2000,048;0,5834715;0,3914112;0,6073582;0,5355885;0,3543186;0,4312922;0,4347556;0,4740001;0,3952473;0,5;72;0,976487;1,861111;0,3888889;0,4444444;0,9722222;0,05555556
2500,017;0,5946311;0,393598;0,6193904;0,5623872;0,3235925;0,4222939;0,4605809;0,4902399;0,3910526;0,5;75;0,8686623;2,133333;0,6533333;0,4;1,08;0
3000,022;0,6275734;0,3918538;0,6326619;0,5521227;0,3376713;0,4346544;0,4859007;0,4957449;0,3740718;0,5;83;0,8971751;2,638554;0,7831326;0,566265;1,13253;0,1566265
3500,02;0,6843218;0,4069695;0,6390425;0,5089846;0,3836962;0,4815696;0,513729;0,5074098;0,3947688;0,5;69;1,064202;2,57971;0,7971014;0,5362319;1,130435;0,115942
4000,029;0,7049124;0,4153902;0,6340535;0,5148699;0,3550393;0,4844084;0,5277622;0,5062219;0,3539751;0,5;65;1,272992;2,630769;0,9846154;0,4153846;1,153846;0,07692308
4500,018;0,7041355;0,4077247;0,6541602;0,5030228;0,3415811;0,4501942;0,509774;0,4789807;0,3470465;0,5;63;1,020595;2,603175;0,8095238;0,5238096;1,238095;0,03174603
