simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4971274;0,510575;0,4964885;0,4870918;0,5089079;0,5097664;0,5015042;0,4846383;0,5060813;0,5;30;1,668505;0,06666667;0,03333334;0;0;0,03333334
500,0069;0,5753989;0,5085124;0,5634844;0,503902;0,4924933;0,4776469;0,5617433;0,5223234;0,5220287;0,5;19;2,832149;0;0;0;0;0
1000,038;0,6829978;0,5244582;0,6349964;0,5610004;0,3780459;0,4524488;0,5607192;0,5867099;0,5463098;0,5;14;3,572113;0;0;0;0;0
1500,008;0,8643849;0,5476614;0,6453426;0,5420619;0,200227;0,4886267;0,5616877;0,5982761;0,622929;0,5;11;5,224161;0;0;0;0;0
2000,032;0,8460676;0,5261515;0,6644135;0,6246869;0,2094557;0,4407699;0,5828077;0,5806707;0,6393849;0,5;10;5,199026;0;0;0;0;0
2500,05;0,8895009;0,5060683;0,6651946;0,6021338;0,1466226;0,4290235;0,5990486;0,4033972;0,648504;0,5;12;4,987771;0;0;0;0;0
3000,001;0,8770589;0,5539868;0,6963615;0,623518;0,1016842;0,3880662;0,6782125;0,3796558;0,6514995;0,5;11;5,210545;0;0;0;0;0
3500,03;0,8978049;0,5771537;0,6531265;0,7017136;0,07176314;0,3403146;0,6524473;0,2514266;0,3880511;0,5;11;3,893042;0,1818182;0;0;0;0,1818182
4000,041;0,9577738;0,5388885;0,6648861;0,5828086;0,1000664;0,4752271;0,6456559;0,3789266;0,3711811;0,5;10;5,39595;0;0;0;0;0
4500,051;0,8685533;0,5418642;0,6292294;0,5506085;0,2040282;0,5142363;0,6744127;0,3342813;0,1811143;0,5;14;3,043931;0;0;0;0;0
