simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,4975753;0,4979281;0,5039638;0,4917284;0,4956849;0,5022758;0,4976332;0,4984462;0,5037403;0,5;27;2,752995;0,07407407;0,07407407;0;0;0
500,0035;0,6073581;0,4863616;0,582979;0,5124956;0,4696184;0,5354316;0,4890506;0,4740345;0,5024226;0,5;27;3,090009;0,2962963;0,03703704;0,03703704;0,1851852;0,03703704
1000,005;0,7222329;0,5075066;0,691286;0,53337;0,4447663;0,5473117;0,5238748;0,4508835;0,5827197;0,5;24;3,931905;0,9166667;0;0;0,8333333;0,08333334
1500,001;0,7851112;0,4888566;0,789198;0,5055211;0,4181287;0,6261006;0,5241252;0,4499306;0,6540898;0,5;27;3,313642;1,111111;0,03703704;0;0,8888889;0,1851852
2000,012;0,8208387;0,4391217;0,7761996;0,5749416;0,3983294;0,6273402;0,4822791;0,4361085;0,7037484;0,5;26;3,636907;1,538462;0;0;1;0,5384616
2500,013;0,8624777;0,3977055;0,8203396;0,6728384;0,3691782;0,5830916;0,4348919;0,4278337;0,7329136;0,5;26;3,581398;1,807692;0,03846154;0;1;0,7692308
3000,001;0,9101421;0,4131854;0,7748194;0,6486418;0,3550292;0,5752183;0,4383801;0,4387643;0,7580382;0,5;20;4,878528;1,85;0;0;1;0,85
3500,018;0,9511034;0,4112056;0,7681941;0,7194555;0,3815895;0,6194109;0,4363534;0,3934248;0,7286052;0,5;29;3,365176;2,103448;0;0,1724138;1;0,9310345
4000,003;0,9730198;0,3948243;0,7814384;0,7989494;0,3854995;0,674755;0,4670289;0,3345512;0,7107345;0,5;28;3,366899;2,535714;0,1428571;0,4642857;1;0,9285714
4500;0,9775232;0,3914333;0,7769061;0,8218778;0,4658238;0,7074949;0,4746859;0,3414792;0,6500852;0,5;25;3,958316;2,6;0,08;0,72;1;0,8
