simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,4786703;0,4643048;0,5003979;0,5083839;0,5330967;0,5110728;0,5058708;0,5074478;0,5319722;0,5;27;29,23771709248564;0,1481481;0,03703704;0,07407407;0,03703704;0
500,0087;0,7102281;0,4292742;0,6002283;0,5885452;0,5843803;0,5304354;0,4394459;0,433933;0,4970089;0,5;19;27,73545734840599;0,1578947;0,1052632;0,05263158;0,0;0
1000,008;0,8657759;0,4103801;0,6813809;0,5354593;0,5253314;0,5968016;0,3952366;0,4414202;0,4941681;0,5;22;28,571070185427338;0,04545455;0,04545455;0,0;0,0;0
1500,003;0,8327143;0,4245745;0,6848254;0,4738341;0,5768268;0,583866;0,296082;0,4574792;0,4175553;0,5;15;30,932476517866117;0,0;0,0;0,0;0,0;0
2000,006;0,8394417;0,4497684;0,658676;0,4513121;0,5685655;0,5946661;0,3832517;0,3963706;0,3753784;0,5;23;29,373820888966847;0,4347826;0,2608696;0,0;0,173913;0
2500,009;0,9145656;0,4167715;0,7192858;0,3174084;0,5929056;0,4150275;0,4638917;0,2919988;0,2933757;0,5;17;35,047352867549016;2,058824;1,0;0,05882353;1,0;0
3000,014;0,8507956;0,4420764;0,6537867;0,2760789;0,5541476;0,4810075;0,4372251;0,3027663;0,3378496;0,5;17;35,76265398157449;2,0;1,0;0,0;1,0;0
3500,004;0,8539575;0,4611591;0,6773465;0,3774153;0,5066326;0,5514352;0,3558723;0,2672022;0,3643813;0,5;18;33,88481332667464;2,166667;1,055556;0,1111111;1,0;0
4000,001;0,8409055;0,442767;0,6938087;0,3460592;0,5423335;0,6363106;0,4198297;0,2059422;0,4619228;0,5;18;37,97513425978285;2,0;1,0;0,0;1,0;0
4500,005;0,8096672;0,4500538;0,6756832;0,3643332;0,6381838;0,4981765;0,297982;0,2477319;0,3945007;0,5;17;38,46398354045684;2,058824;1,0;0,05882353;1,0;0
