simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0,0;0,5033439;0,5072949;0,494676;0,5039586;0,4984873;0,5077671;0,4952251;0,5045331;0,5008585;0,5;54;33,72117352853303;0,01851852;0,0;0,0;0,01851852;0
500,0124;0,5339759;0,4731941;0,487886;0,5396642;0,5122577;0,4840116;0,5033333;0,522813;0,4832088;0,5;34;38,62480728767991;0,05882353;0,0;0,0;0,05882353;0
1000,007;0,5492878;0,4288773;0,4959625;0,5233986;0,5106609;0,4643908;0,4321384;0,5413445;0,4978088;0,5;25;35,05611999559749;0,2;0,0;0,08;0,12;0
1500,011;0,5994288;0,4612457;0,5281121;0,5616729;0,5002832;0,4777849;0,4449982;0,5596194;0,5597112;0,5;23;35,64125935364277;0,2173913;0,0;0,08695652;0,1304348;0
2000,007;0,5510691;0,4262675;0,5674663;0,5338801;0,4854024;0,4902725;0,4743867;0,5476446;0,5710121;0,5;26;37,40073069963674;0,5;0,0;0,07692308;0,4230769;0
2500,009;0,6507622;0,4287713;0,56378;0,5161094;0,5109578;0,5099355;0,4463577;0,5729834;0,5556446;0,5;25;43,374134717106486;0,4;0,0;0,16;0,24;0
3000,008;0,6399024;0,433523;0,5925325;0,5194047;0,5501305;0,4775299;0,4449159;0,5615362;0,52908;0,5;26;35,8461771958351;0,5769231;0,0;0,3076923;0,2692308;0
3500,031;0,7027785;0,4431663;0,5641297;0,5574213;0,5972645;0,4816899;0,4188417;0,5538068;0,5080097;0,5;25;35,621689627679636;0,52;0,0;0,44;0,08;0
4000,004;0,7594714;0,450508;0,5831287;0,5233122;0,5559889;0,513908;0,3862423;0,4903089;0,4877607;0,5;20;39,559890612282004;0,2;0,05;0,15;0,0;0
4500,001;0,7886143;0,4298347;0,5698197;0,4822957;0,499757;0,5469252;0,3971409;0,4787851;0,5138806;0,5;34;40,98793061489589;0,0882353;0,0;0,0882353;0,0;0
