simulation time;speed gene;sensor gene;processing gene;gluttony gene;reproduction wilness gene;energy storage capacity gene;parental empathy gene;aggresivness gene;health gene;food preference gene;creatures count;average creature cost;average amount of body parts;average amount of protective spikes;average amount of composters;average amount of turbines;average amount of offensive spikes
0;0,5023512;0,5214108;0,5223561;0,5056527;0,4976478;0,5043306;0,4713204;0,4681099;0,4876513;0,5;25;2,327927;0,24;0,16;0,04;0;0,04
500,0124;0,5772315;0,4237508;0,5445767;0,5474845;0,5293709;0,4928471;0,4931897;0,4160732;0,5133385;0,5;58;1,106098;0,5172414;0,2241379;0,2586207;0,03448276;0
1000,01;0,6491472;0,3703338;0,5667822;0,5823393;0,5027712;0,5674924;0,5142807;0,4168875;0,5191026;0,5;46;1,353867;1,021739;0,2173913;0,5869565;0,173913;0,04347826
1500,006;0,6441393;0,3718407;0,6361806;0,5809129;0,47563;0,5873981;0,475406;0,387691;0,5769663;0,5;48;1,37022;1,458333;0,4583333;0,6041667;0,3958333;0
2000,002;0,6659451;0,3800782;0,6970595;0,5477194;0,4306572;0,5305887;0,4745658;0,3747879;0,5955909;0,5;42;1,643109;2;0,2857143;0,8095238;0,8809524;0,02380952
2500,019;0,6524083;0,3903033;0,6872823;0,5695637;0,2908532;0,5943646;0,5050957;0,3887217;0,5139783;0,5;48;1,673877;2,604167;0,2291667;1,104167;1,125;0,1458333
3000,004;0,733613;0,3798074;0,6558846;0,580555;0,3488197;0,5689793;0,4967707;0,4010319;0,4708394;0,5;43;1,682124;2,534884;0,1627907;0,9069768;1,162791;0,3023256
3500,004;0,776553;0,3747852;0,6619211;0,6195713;0,3662823;0,5573175;0,5308584;0,2748007;0,4952164;0,5;40;1,85396;2,475;0,2;0,55;1,225;0,5
4000,001;0,7832166;0,4080794;0,7016376;0,5382392;0,3955693;0,5928504;0,5266482;0,2746985;0,43158;0,5;39;1,469063;2,794872;0,2307692;0,8205128;1,128205;0,6153846
4500,005;0,8439527;0,3909808;0,7406389;0,4486805;0,4408554;0,6498808;0,4965026;0,2416748;0,4744721;0,5;37;1,672374;2,891892;0,3513514;0,8918919;0,9459459;0,7027027
